file_size_mb,file_extension,upload_frequency,uploads_last_hour,uploads_last_24h,user_file_count,access_count,unique_ip_count,account_age_days,label
20.71,py,11.12,3,59,661,22,1,530,Normal
2.18,txt,3.14,2,5,165,7,1,194,Normal
374.37,zip,4.05,2,20,308,13,1,122,Normal
4.46,txt,4.8,3,10,45,2,2,151,Normal
0.79,docx,2.61,2,11,116,5,3,280,Normal
16.2,zip,5.63,4,12,140,14,2,100,Suspicious
42.53,txt,21.61,10,50,403,25,4,783,Suspicious
1.26,txt,4.44,0,4,61,5,1,96,Normal
51.99,zip,25.87,5,16,1069,21,2,457,Normal
8.02,png,4.42,1,10,25,2,1,279,Normal
0.48,png,3.25,0,4,69,3,1,112,Normal
36.26,exe,7.42,4,14,20,10,5,21,Suspicious
2.99,py,32.59,4,27,256,27,3,496,Normal
20.05,png,33.8,16,52,465,28,3,195,Normal
3.88,py,9.62,1,7,5,7,1,5,Normal
2.94,txt,1.2,1,5,83,8,1,251,Normal
5.41,jpg,5.16,1,7,70,8,1,366,Normal
12.2,jpg,10.14,0,7,4,3,1,1,Normal
5.35,png,3.54,1,5,162,9,1,109,Normal
4.57,py,14.29,2,31,375,20,2,425,Normal
6.8,docx,77.69,58,182,220,45,2,23,Suspicious
5.97,png,2.92,2,7,220,5,1,109,Normal
3.02,png,7.46,3,10,3,4,1,8,Normal
5.08,sh,28.58,11,39,556,15,1,365,Normal
0.41,txt,0.14,1,11,65,6,2,237,Normal
13.1,csv,18.73,34,52,538,24,4,362,Normal
8.66,pdf,38.54,69,142,100,91,9,15,Suspicious
5.32,txt,16.68,3,21,475,29,2,301,Normal
5.77,pdf,0.99,0,4,41,4,1,252,Normal
20.92,pdf,19.85,5,27,1206,20,1,312,Normal
26.66,pdf,77.6,43,154,16,87,10,32,Suspicious
8.5,docx,10.57,0,3,5,12,1,4,Normal
17.56,docx,10.95,6,15,6,8,1,5,Normal
15.61,sh,21.83,1,30,966,27,2,335,Normal
7.68,pdf,0.1,1,5,146,3,1,86,Normal
1.99,pdf,5.71,0,6,87,2,1,234,Normal
5.99,png,0.83,0,6,51,4,1,114,Normal
0.45,docx,5.5,0,7,48,3,1,144,Normal
154.34,jpg,2.71,1,14,302,13,1,170,Normal
2.8,png,4.58,1,5,45,5,1,175,Normal
4.14,pdf,9.74,1,5,3,9,2,8,Normal
1.56,js,8.59,14,26,788,24,2,130,Normal
46.0,pdf,18.46,1,11,82,12,1,71,Suspicious
21.26,sh,7.63,7,46,448,26,3,281,Normal
0.53,jpg,3.86,0,3,197,9,1,298,Normal
3.63,jpg,1.92,4,12,6,6,1,0,Normal
3.72,py,11.24,3,7,6,6,1,2,Normal
60.51,mp4,19.61,14,57,81,33,3,138,Suspicious
20.54,pdf,4.91,0,1,3,6,2,5,Normal
10.24,png,2.12,1,8,114,5,1,167,Normal
50.09,py,34.5,16,32,338,32,3,192,Suspicious
0.6,png,1.69,0,6,100,2,1,118,Normal
309.91,zip,9.0,1,11,138,14,1,136,Normal
209.78,wav,3.13,4,18,148,10,1,144,Normal
8.19,json,27.81,11,32,867,23,3,204,Normal
1.42,txt,4.64,1,6,19,5,1,92,Normal
9.66,docx,3.26,1,7,82,8,2,139,Normal
35.41,scr,22.34,1,10,116,9,4,104,Suspicious
37.58,py,3.27,5,17,42,8,5,6,Suspicious
44.38,scr,6.38,6,20,37,14,2,39,Suspicious
1.84,docx,3.33,1,11,6,4,2,1,Normal
3.85,pdf,12.85,2,7,2,8,1,2,Normal
3.13,txt,6.03,0,4,45,5,1,208,Normal
3.17,xlsx,1.87,1,4,63,8,1,104,Normal
1.23,pdf,1.38,0,6,64,5,1,159,Normal
3.22,png,4.04,1,6,109,4,3,117,Normal
1.95,png,0.91,0,4,19,8,1,54,Normal
36.23,js,32.87,17,38,519,30,3,222,Normal
6.13,py,27.7,2,21,784,18,2,233,Normal
6.78,pdf,21.84,7,40,471,21,1,179,Normal
8.37,zip,4.67,14,23,512,22,1,390,Normal
47.28,jpg,15.46,4,17,115,9,3,138,Normal
17.14,csv,20.82,4,31,599,21,4,245,Normal
195.1,mp4,13.61,2,13,176,15,1,494,Normal
0.54,jpg,5.83,3,7,203,3,1,164,Normal
4.94,docx,0.1,2,8,186,7,3,192,Normal
332.85,wav,13.16,5,19,377,10,1,352,Normal
35.97,py,33.7,10,33,471,18,1,237,Normal
13.5,docx,3.34,0,5,93,6,1,115,Normal
5.7,txt,22.77,8,30,489,20,2,257,Normal
7.42,jpg,6.16,1,6,161,4,2,65,Normal
162.91,png,18.6,0,11,78,14,1,168,Normal
2.04,png,4.43,0,3,92,3,1,199,Normal
1.42,docx,3.27,3,7,49,4,1,201,Normal
0.79,txt,2.32,0,7,69,7,1,175,Normal
6.93,py,6.35,1,3,7,8,1,4,Normal
1.94,pdf,2.63,0,7,52,8,1,198,Normal
2.42,xlsx,2.01,0,6,121,5,1,96,Normal
3.72,png,1.94,1,4,17,9,1,93,Normal
10.67,py,26.98,10,30,360,20,4,295,Normal
19.55,py,5.58,8,34,242,25,1,291,Normal
2.09,jpg,3.44,1,5,56,7,1,117,Normal
12.65,jpg,4.52,0,6,118,6,1,181,Normal
10.99,exe,33.74,9,58,273,15,5,631,Suspicious
3.19,docx,12.88,1,7,5,5,1,8,Normal
1.33,pdf,0.85,1,9,223,8,1,189,Normal
291.58,mp4,14.26,2,19,424,19,4,260,Normal
0.98,pdf,3.71,0,5,65,2,1,169,Normal
151.12,zip,28.6,19,74,265,20,2,182,Suspicious
379.09,mp4,4.62,3,17,812,7,2,136,Normal
3.96,py,26.16,19,50,590,19,3,201,Normal
74.72,mp4,5.64,0,10,415,15,1,109,Normal
15.78,json,20.55,7,45,121,22,1,133,Normal
1.28,pdf,3.01,0,3,104,6,1,96,Normal
15.21,py,14.81,15,43,768,22,2,284,Normal
2.72,txt,1.45,0,1,45,3,2,317,Normal
64.74,pdf,24.81,13,53,1156,44,4,410,Suspicious
267.47,mp4,9.27,1,13,246,8,1,185,Normal
1.71,docx,5.7,0,6,7,6,1,1,Normal
1.57,jpg,0.32,1,7,47,3,1,54,Normal
10.83,zip,17.1,31,43,1353,24,1,176,Normal
4.66,png,2.09,0,4,150,7,2,81,Normal
2.07,docx,3.04,1,12,136,4,1,256,Normal
11.43,jpg,5.47,0,4,147,4,2,150,Normal
32.84,dll,8.19,7,19,20,7,2,23,Suspicious
281.51,mp4,10.36,3,14,193,10,1,248,Normal
0.82,png,6.87,1,10,5,7,1,7,Normal
155.65,docx,42.88,20,66,197,58,4,16,Suspicious
14.63,py,20.88,5,30,427,22,2,271,Normal
1.06,jpg,2.35,0,4,48,5,1,126,Normal
7.11,sh,31.67,14,45,298,22,2,209,Normal
11.38,txt,2.29,0,4,78,8,1,302,Normal
396.59,zip,19.89,5,61,113,60,4,200,Suspicious
3.48,pdf,1.74,1,9,70,3,1,180,Normal
10.67,jpg,4.34,2,4,20,3,1,207,Normal
18.21,bat,34.24,23,137,138,45,10,46,Suspicious
1.04,pdf,5.29,0,7,101,3,1,418,Normal
5.73,js,26.89,14,79,244,21,1,269,Normal
3.79,docx,4.69,0,7,85,2,1,71,Normal
1.86,zip,18.67,16,38,653,30,5,449,Normal
38.37,mp4,10.02,3,21,140,7,1,385,Normal
210.31,wav,4.55,4,18,115,11,1,189,Normal
0.47,docx,5.25,0,5,21,5,1,233,Normal
2.43,txt,5.24,0,7,40,3,1,197,Normal
17.33,zip,20.38,15,43,73,35,7,164,Suspicious
50.09,js,17.1,21,65,312,25,2,351,Normal
43.41,exe,32.47,11,65,588,16,5,175,Suspicious
1.53,pdf,55.3,34,209,34,115,5,19,Suspicious
223.68,zip,12.0,15,29,174,46,4,61,Suspicious
2.32,pdf,1.46,1,6,55,10,1,221,Normal
2.56,zip,15.94,11,29,471,24,2,195,Normal
4.33,jpg,5.34,0,2,184,4,1,103,Normal
8.37,csv,7.93,13,57,675,19,2,194,Normal
51.89,js,29.57,4,10,250,26,1,368,Normal
13.07,scr,21.29,2,13,12,10,1,15,Suspicious
4.73,txt,0.89,1,4,61,6,2,65,Normal
0.4,jpg,2.67,0,7,71,3,2,216,Normal
46.62,bin,9.53,4,10,31,6,3,28,Suspicious
53.03,vbs,29.52,8,36,241,36,5,198,Suspicious
20.27,json,11.91,8,32,399,20,1,281,Normal
10.11,png,8.58,3,7,4,8,1,7,Normal
3.25,sh,29.24,17,41,577,27,3,425,Normal
347.17,zip,9.26,3,17,176,11,2,89,Normal
1.24,pdf,0.8,1,5,29,6,1,250,Normal
7.04,png,35.41,13,46,824,17,1,462,Normal
4.24,pdf,4.89,1,4,32,3,2,123,Normal
4.37,jpg,5.12,3,12,62,7,1,126,Normal
22.53,pdf,52.12,60,171,47,43,7,7,Suspicious
255.31,wav,16.73,2,13,107,12,2,232,Normal
8.64,docx,4.08,1,13,136,2,1,189,Normal
0.08,pdf,0.7,1,6,76,4,1,221,Normal
2.95,py,5.73,1,9,4,4,2,7,Normal
256.3,zip,8.25,5,21,162,11,3,226,Normal
4.19,pdf,1.47,1,7,126,7,1,225,Normal
9.6,dll,18.26,2,15,77,9,3,101,Suspicious
0.2,png,2.71,3,8,63,5,1,345,Normal
2.84,zip,40.87,62,109,28,49,6,56,Suspicious
5.25,js,20.96,3,43,695,22,1,304,Normal
103.05,wav,6.84,3,12,423,12,3,186,Normal
17.44,docx,4.41,1,4,154,7,1,241,Normal
368.36,mp4,40.61,21,39,91,79,6,347,Suspicious
2.93,pdf,33.55,30,68,502,22,2,181,Normal
365.62,mp4,13.37,16,31,135,40,4,269,Suspicious
2.1,txt,23.07,12,44,839,12,1,229,Normal
7.74,png,35.19,43,178,78,100,6,0,Suspicious
4.97,pdf,10.84,0,3,8,11,2,0,Normal
1.7,txt,2.58,0,5,91,7,1,287,Normal
0.61,pdf,2.83,1,4,49,5,1,168,Normal
1.72,jpg,2.83,0,3,6,9,1,9,Normal
61.68,png,30.85,11,60,275,23,6,146,Suspicious
0.12,jpg,1.52,0,6,55,4,1,205,Normal
7.92,pdf,5.52,1,7,2,9,1,7,Normal
0.66,docx,4.49,1,7,94,3,1,139,Normal
143.75,png,10.35,3,13,64,11,3,75,Normal
3.18,pdf,6.11,1,6,50,5,1,149,Normal
51.74,pdf,9.42,11,55,179,51,4,682,Suspicious
227.27,mp4,13.67,11,24,207,59,3,26,Suspicious
4.22,pdf,6.79,5,9,5,7,1,0,Normal
1.39,pdf,5.07,1,5,90,4,1,105,Normal
3.88,pdf,0.1,1,5,164,8,1,226,Normal
4.94,png,1.48,1,9,66,4,1,149,Normal
1.45,jpg,5.08,0,2,81,4,1,135,Normal
246.64,png,11.5,0,14,276,10,3,158,Normal
5.1,sh,6.66,10,28,647,23,2,227,Normal
1.84,pdf,5.21,2,10,5,7,1,9,Normal
7.95,jpg,4.25,1,3,97,10,1,260,Normal
29.88,txt,33.41,30,86,643,27,2,316,Normal
0.69,png,4.8,0,5,89,2,1,224,Normal
1.11,txt,3.27,2,7,36,6,1,200,Normal
8.32,docx,2.37,2,10,4,6,1,8,Normal
2.56,png,4.42,3,11,38,8,1,78,Normal
14.34,jpg,6.37,3,10,7,5,1,9,Normal
17.53,bat,15.44,3,10,114,8,5,86,Suspicious
4.18,js,14.22,4,57,1099,22,3,231,Normal
16.11,pdf,14.44,17,30,526,15,2,209,Normal
2.15,pdf,5.63,0,8,30,4,1,91,Normal
1.61,docx,0.93,1,5,38,3,2,224,Normal
4.52,js,24.47,1,19,500,26,1,218,Normal
24.12,docx,27.98,24,72,93,123,8,5,Suspicious
2.59,pdf,0.51,0,6,181,4,1,203,Normal
4.53,pdf,3.97,0,4,91,5,1,115,Normal
21.83,iso,13.57,6,19,107,10,1,11,Suspicious
10.36,jpg,4.27,1,4,43,2,1,192,Normal
1.28,jpg,5.38,1,6,30,4,1,168,Normal
13.97,docx,3.02,2,12,3,6,1,3,Normal
3.66,jpg,0.82,2,8,24,5,1,98,Normal
9.75,png,3.66,2,5,47,2,1,205,Normal
3.59,pdf,5.29,0,4,68,5,1,167,Normal
282.68,mp4,15.99,2,12,375,12,1,56,Normal
1.05,pdf,0.52,0,6,47,6,2,77,Normal
246.01,mp4,2.81,2,12,301,8,2,205,Normal
10.51,pdf,1.17,0,6,76,6,1,217,Normal
31.42,mp4,20.6,49,212,165,59,4,32,Suspicious
33.58,pdf,14.57,50,176,76,135,5,56,Suspicious
13.44,pdf,5.11,0,4,30,5,1,179,Normal
2.58,png,11.14,0,4,9,7,1,4,Normal
4.37,pdf,0.97,1,5,3,9,1,4,Normal
1.08,zip,23.22,4,30,424,22,1,249,Normal
0.72,png,2.43,0,5,103,5,1,200,Normal
5.35,txt,0.1,1,6,59,8,1,213,Normal
6.77,sh,21.94,6,30,288,19,1,424,Normal
179.52,mp4,13.31,0,12,99,12,1,141,Normal
1.04,docx,1.69,0,4,126,4,1,84,Normal
15.02,py,10.16,8,20,77,7,2,35,Suspicious
0.46,pdf,3.01,1,7,32,2,1,249,Normal
1.58,pdf,4.81,0,6,52,6,2,202,Normal
20.62,py,25.75,35,57,323,18,1,77,Normal
17.46,py,14.14,8,22,339,20,3,268,Normal
7.04,docx,4.7,0,3,14,3,1,358,Normal
2.79,py,16.29,2,29,512,21,2,310,Normal
3.93,pdf,0.9,2,7,37,3,2,78,Normal
14.12,docx,2.25,3,11,7,8,1,5,Normal
6.51,pdf,1.67,1,3,33,6,1,75,Normal
3.38,jpg,2.58,0,10,44,7,1,164,Normal
2.39,pdf,1.59,0,8,61,7,1,171,Normal
13.97,json,6.03,14,35,389,23,1,313,Normal
3.47,json,26.62,17,61,314,17,3,99,Normal
1.21,jpg,5.44,1,6,17,5,3,92,Normal
22.67,py,17.66,8,39,464,29,3,157,Normal
22.24,js,6.93,13,61,414,22,2,309,Normal
0.95,pdf,5.66,1,9,175,3,2,239,Normal
23.18,docx,2.61,0,6,62,3,1,229,Normal
7.68,zip,21.64,11,31,739,17,3,356,Normal
0.45,pdf,0.19,0,4,150,4,1,213,Normal
37.17,iso,8.74,3,17,22,9,1,34,Suspicious
22.96,txt,34.08,1,51,339,28,5,245,Normal
256.22,zip,28.07,23,49,206,82,3,271,Suspicious
1.88,png,4.94,0,3,57,3,1,47,Normal
1.32,js,25.21,16,25,329,15,1,320,Normal
2.84,pdf,1.9,0,4,3,7,2,1,Normal
9.42,pdf,16.94,8,34,617,27,4,672,Normal
5.17,pdf,0.75,0,8,71,3,1,139,Normal
3.71,pdf,3.96,1,9,71,3,2,197,Normal
3.4,jpg,0.71,0,9,51,3,1,232,Normal
6.46,png,4.03,0,4,111,4,2,188,Normal
201.46,mp4,15.33,2,21,703,10,2,117,Normal
9.97,docx,1.46,0,11,34,4,1,255,Normal
1.34,zip,8.58,15,26,365,26,1,113,Normal
4.82,docx,6.32,1,5,78,6,1,102,Normal
3.03,pdf,5.27,1,6,33,2,1,87,Normal
10.35,apk,3.57,3,14,61,4,3,32,Suspicious
0.32,png,2.95,4,9,58,4,3,303,Normal
7.82,js,16.87,21,49,817,22,2,297,Normal
19.69,json,20.03,33,109,714,29,3,391,Normal
9.24,txt,6.17,1,6,71,3,1,299,Normal
18.06,zip,85.95,15,79,139,70,8,14,Suspicious
0.39,docx,1.22,4,11,3,7,1,5,Normal
2.31,png,2.19,1,5,119,9,1,137,Normal
0.89,pdf,9.88,2,11,4,4,1,7,Normal
9.52,txt,3.73,0,3,30,4,2,164,Normal
5.96,txt,10.13,7,28,238,25,2,327,Normal
20.73,zip,20.17,1,63,650,22,2,177,Normal
0.71,jpg,3.7,1,4,56,5,1,154,Normal
5.96,py,6.61,10,20,556,25,2,320,Normal
1.74,png,1.89,0,2,93,6,1,141,Normal
1.1,png,2.31,0,4,59,3,1,135,Normal
0.84,jpg,1.04,0,4,168,3,1,186,Normal
4.41,py,3.81,19,33,452,16,2,134,Normal
4.13,docx,3.55,1,8,100,9,1,74,Normal
32.75,zip,10.12,15,38,301,47,4,480,Suspicious
10.94,bin,11.36,3,16,37,11,1,57,Suspicious
3.85,jpg,6.0,0,5,86,5,1,118,Normal
12.17,jpg,13.49,4,5,7,6,2,1,Normal
5.03,png,33.59,4,39,251,24,2,260,Normal
8.92,png,5.56,1,3,119,10,2,191,Normal
40.39,py,33.05,1,26,258,20,1,366,Normal
11.73,png,4.22,0,5,6,4,2,119,Normal
2.58,jpg,4.66,0,5,67,6,1,150,Normal
294.17,zip,3.04,6,21,32,12,2,162,Normal
6.89,docx,4.21,0,8,5,12,1,9,Normal
3.09,dll,19.58,4,12,18,10,1,38,Suspicious
39.81,exe,10.35,6,19,4,13,3,78,Suspicious
6.69,pdf,12.18,2,9,6,10,1,1,Normal
1.82,py,13.65,11,75,592,23,2,325,Normal
424.7,wav,7.72,2,16,174,12,2,137,Normal
403.53,docx,19.84,15,47,149,53,3,237,Suspicious
6.25,jpg,6.09,1,7,87,4,2,105,Normal
2.18,vbs,4.7,5,16,39,8,1,2,Suspicious
282.2,mp4,8.88,18,46,352,45,4,321,Suspicious
92.79,zip,23.46,17,38,153,52,3,169,Suspicious
5.97,docx,6.88,1,7,6,12,1,0,Normal
6.21,png,4.19,1,4,83,7,1,121,Normal
4.35,sh,3.74,17,44,178,13,3,274,Normal
17.26,bin,19.07,4,13,62,10,2,64,Suspicious
13.63,docx,2.03,0,3,5,10,1,3,Normal
2.98,zip,6.25,17,33,1045,21,2,194,Normal
158.45,mp4,11.5,2,12,268,5,1,228,Normal
39.18,bin,15.01,4,13,30,11,3,11,Suspicious
7.59,docx,27.2,3,34,254,36,4,573,Suspicious
7.03,pdf,1.23,0,10,108,7,1,109,Normal
3.14,docx,3.35,0,1,49,4,1,194,Normal
13.23,docx,2.61,2,5,28,10,1,144,Normal
0.67,txt,2.19,0,9,135,7,1,117,Normal
6.54,jpg,0.19,0,7,35,5,1,154,Normal
2.08,pdf,2.56,1,6,36,2,1,98,Normal
23.92,sh,22.98,34,141,27,104,3,56,Suspicious
8.53,png,3.91,0,5,129,4,2,243,Normal
5.09,docx,2.56,1,7,47,5,1,60,Normal
2.28,py,9.9,15,44,272,22,3,284,Normal
293.29,wav,7.52,4,14,90,15,1,154,Normal
0.56,pdf,1.7,1,3,287,4,1,144,Normal
1.16,pdf,1.47,1,4,4,8,1,0,Normal
29.33,docx,45.91,41,135,73,97,5,12,Suspicious
13.65,png,8.95,2,4,4,5,1,6,Normal
0.93,png,3.45,1,4,28,4,3,328,Normal
23.03,mp4,29.66,16,148,58,134,7,21,Suspicious
29.93,zip,64.76,25,149,17,74,4,3,Suspicious
5.6,json,12.26,10,38,379,23,2,215,Normal
27.58,py,43.6,46,149,22,100,3,12,Suspicious
14.44,zip,25.78,18,30,228,16,3,425,Normal
45.11,iso,18.99,5,10,23,8,1,91,Suspicious
1.27,docx,3.84,0,5,86,4,1,95,Normal
0.24,pdf,3.39,0,6,79,4,2,229,Normal
448.83,zip,18.56,9,57,127,27,4,291,Suspicious
215.71,mp4,12.19,2,17,306,14,2,304,Normal
21.6,docx,18.42,15,68,378,30,4,442,Suspicious
1.72,pdf,5.87,1,6,7,6,2,3,Normal
12.27,docx,1.59,1,5,115,7,1,244,Normal
2.39,json,21.81,11,34,812,28,3,283,Normal
59.12,zip,4.82,3,16,189,4,1,203,Normal
17.01,sh,14.44,2,19,331,23,1,277,Normal
7.37,jpg,4.17,1,9,30,9,1,98,Normal
247.55,zip,7.82,2,13,64,10,1,317,Normal
88.48,mp4,15.31,7,21,351,9,1,142,Normal
45.34,zip,10.29,12,33,743,25,2,433,Normal
0.92,js,10.41,8,49,202,30,1,355,Normal
7.3,docx,9.61,3,11,7,7,1,8,Normal
1.96,png,4.18,1,6,70,7,1,235,Normal
11.93,txt,5.44,0,4,158,6,1,101,Normal
3.42,jpg,2.38,0,4,24,6,1,67,Normal
0.22,docx,2.2,2,7,79,3,1,244,Normal
6.54,png,0.41,0,4,145,4,2,72,Normal
4.91,zip,7.48,25,51,443,22,1,192,Normal
38.47,bat,21.5,6,16,67,10,1,99,Suspicious
0.33,docx,6.34,2,4,194,7,1,167,Normal
7.32,png,5.43,0,4,81,3,1,206,Normal
2.35,pdf,10.11,2,5,5,3,2,6,Normal
8.76,zip,18.07,10,63,355,12,3,815,Suspicious
4.93,png,2.1,1,6,86,5,1,217,Normal
5.06,jpg,2.89,1,7,3,8,1,3,Normal
4.59,py,33.71,10,40,544,21,3,275,Normal
47.25,dll,12.05,2,14,94,9,5,54,Suspicious
5.36,py,21.59,13,25,924,19,1,153,Normal
6.68,docx,0.41,0,8,88,15,1,289,Normal
182.68,wav,6.2,2,19,79,13,2,148,Normal
0.53,docx,1.4,2,11,90,6,1,209,Normal
5.85,docx,10.26,3,8,4,8,2,8,Normal
1.32,jpg,5.37,3,12,4,8,1,1,Normal
2.74,docx,4.96,0,8,4,8,1,9,Normal
2.38,txt,2.95,1,5,27,9,1,242,Normal
6.02,png,1.81,0,1,185,5,1,126,Normal
8.25,docx,10.7,1,10,4,10,1,5,Normal
414.95,iso,17.33,6,18,134,9,1,170,Normal
3.0,py,33.32,6,37,539,27,2,76,Normal
29.5,docx,30.87,17,46,570,42,3,86,Suspicious
1.69,pdf,2.37,0,9,93,8,1,305,Normal
3.4,pdf,2.53,0,8,116,5,1,221,Normal
2.69,pdf,1.56,3,9,29,2,2,279,Normal
5.68,txt,4.34,0,3,128,5,1,238,Normal
4.5,png,3.0,1,4,171,4,1,122,Normal
7.02,jpg,3.6,2,7,58,3,1,343,Normal
17.05,json,20.63,7,17,147,20,1,169,Normal
67.41,png,12.83,3,15,353,10,1,211,Normal
15.73,zip,10.21,15,44,427,28,1,135,Normal
4.6,pdf,4.55,0,4,39,3,1,219,Normal
0.38,txt,1.67,0,5,14,6,1,155,Normal
254.48,exe,30.48,13,37,94,22,4,15,Suspicious
17.58,js,32.55,15,73,656,19,1,332,Normal
8.37,jpg,2.4,0,5,20,7,1,124,Normal
259.22,mp4,18.12,3,22,265,12,3,215,Normal
385.02,wav,5.82,3,22,110,11,2,350,Normal
136.4,mp4,23.42,12,65,168,43,5,38,Suspicious
2.71,js,25.52,33,43,552,23,3,382,Normal
36.1,py,28.43,5,52,432,22,2,365,Normal
395.95,jpg,10.3,1,7,174,11,1,65,Normal
7.77,pdf,3.49,0,8,171,2,1,103,Normal
1.1,jpg,3.94,0,1,22,2,1,92,Normal
3.18,jpg,1.9,2,7,256,4,1,176,Normal
43.66,apk,21.6,5,15,134,13,2,59,Suspicious
8.25,jpg,5.94,0,2,3,8,2,5,Normal
0.41,png,0.1,1,10,54,6,1,89,Normal
3.61,pdf,3.21,4,8,64,4,1,176,Normal
2.29,pdf,2.2,0,5,96,7,1,104,Normal
25.64,bat,12.59,6,11,94,12,1,3,Suspicious
35.32,exe,5.3,4,12,14,11,3,92,Suspicious
0.43,pdf,0.92,0,6,53,2,1,176,Normal
17.75,docx,4.68,0,5,73,4,1,105,Normal
1.66,pdf,3.66,0,5,53,10,1,178,Normal
8.93,pdf,0.19,0,3,174,4,1,101,Normal
8.81,txt,0.26,0,8,149,3,1,173,Normal
14.34,txt,4.34,0,6,71,7,1,98,Normal
1.85,py,13.71,13,43,413,20,1,203,Normal
7.66,png,5.71,0,4,52,8,1,277,Normal
3.63,vbs,7.19,5,15,31,11,1,72,Suspicious
1.23,txt,2.48,0,2,53,4,1,249,Normal
2.72,py,5.81,5,55,329,19,1,175,Normal
341.47,png,14.03,2,14,283,14,2,205,Normal
17.13,pdf,38.85,14,33,338,23,4,284,Suspicious
0.37,pdf,4.41,0,9,77,5,1,76,Normal
6.24,docx,0.39,1,5,55,8,2,244,Normal
0.09,docx,4.67,3,6,110,3,2,287,Normal
17.77,mp4,32.18,45,189,219,48,5,26,Suspicious
3.67,docx,6.91,0,6,40,4,1,252,Normal
157.5,wav,12.12,1,18,114,13,4,61,Normal
0.5,png,4.55,0,6,43,7,2,83,Normal
1.74,docx,23.22,2,40,285,14,4,81,Suspicious
0.22,pdf,3.17,0,6,62,6,1,88,Normal
35.71,png,69.85,23,98,75,62,7,1,Suspicious
4.04,pdf,1.87,0,6,116,4,1,270,Normal
16.1,mp4,15.48,5,18,54,8,3,293,Normal
46.86,exe,20.01,6,18,5,7,4,118,Suspicious
6.7,png,1.23,0,4,13,5,1,117,Normal
4.8,jpg,0.43,0,5,58,6,1,175,Normal
0.6,pdf,1.82,1,9,15,5,1,258,Normal
0.41,zip,6.42,1,4,6,5,1,0,Normal
254.26,png,10.95,2,16,170,16,1,42,Normal
2.06,png,9.08,0,2,7,6,2,6,Normal
0.87,pdf,1.58,0,9,115,5,1,160,Normal
4.05,xlsx,4.44,0,8,149,4,3,106,Normal
5.11,txt,5.07,3,5,39,6,1,248,Normal
54.75,mp4,27.57,17,71,82,64,3,108,Suspicious
0.13,docx,10.39,1,5,4,10,1,8,Normal
9.19,jpg,2.57,0,0,17,3,1,101,Normal
10.43,pdf,0.1,0,7,51,7,1,132,Normal
13.09,js,11.28,10,46,493,21,2,354,Normal
6.62,py,24.82,8,44,595,29,2,181,Normal
8.51,pdf,17.23,13,37,181,42,7,835,Suspicious
1.11,docx,1.7,1,5,37,2,1,366,Normal
15.72,js,8.76,7,38,109,30,1,275,Normal
10.21,docx,3.95,1,6,92,3,1,185,Normal
193.09,mp4,14.06,0,12,175,13,2,543,Normal
2.32,jpg,3.55,0,5,69,3,3,175,Normal
8.27,py,20.32,9,44,1266,22,1,163,Normal
7.96,docx,3.34,0,8,21,3,2,229,Normal
30.39,py,16.58,14,43,286,23,2,271,Normal
7.97,png,23.22,3,18,307,22,2,340,Normal
1.56,docx,3.96,2,7,69,4,2,195,Normal
5.03,zip,27.41,3,31,657,21,2,124,Normal
